"Notes"	"State of Residence"	"State of Residence Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Infant Birth Weight 12"	"Infant Birth Weight 12 Code"	Births
	"Michigan"	"26"	"2016"	"2016"	"August"	"8"	"3000 - 3499 grams"	"07"	3732
	"Michigan"	"26"	"2016"	"2016"	"August"	"8"	"3500 - 3999 grams"	"08"	2804
	"Michigan"	"26"	"2016"	"2016"	"August"	"8"	"4000 - 4499 grams"	"09"	797
	"Michigan"	"26"	"2016"	"2016"	"August"	"8"	"4500 - 4999 grams"	"10"	111
	"Michigan"	"26"	"2016"	"2016"	"August"	"8"	"5000 - 8165 grams"	"11"	14
	"Michigan"	"26"	"2016"	"2016"	"August"	"8"	"Unknown or Not Stated"	"12"	11
	"Michigan"	"26"	"2016"	"2016"	"September"	"9"	"499 grams or less"	"01"	15
	"Michigan"	"26"	"2016"	"2016"	"September"	"9"	"500 - 999 grams"	"02"	61
	"Michigan"	"26"	"2016"	"2016"	"September"	"9"	"1000 - 1499 grams"	"03"	67
	"Michigan"	"26"	"2016"	"2016"	"September"	"9"	"1500 - 1999 grams"	"04"	182
	"Michigan"	"26"	"2016"	"2016"	"September"	"9"	"2000 - 2499 grams"	"05"	553
	"Michigan"	"26"	"2016"	"2016"	"September"	"9"	"2500 - 2999 grams"	"06"	1770
	"Michigan"	"26"	"2016"	"2016"	"September"	"9"	"3000 - 3499 grams"	"07"	3618
	"Michigan"	"26"	"2016"	"2016"	"September"	"9"	"3500 - 3999 grams"	"08"	2615
	"Michigan"	"26"	"2016"	"2016"	"September"	"9"	"4000 - 4499 grams"	"09"	730
	"Michigan"	"26"	"2016"	"2016"	"September"	"9"	"4500 - 4999 grams"	"10"	108
	"Michigan"	"26"	"2016"	"2016"	"October"	"10"	"500 - 999 grams"	"02"	47
	"Michigan"	"26"	"2016"	"2016"	"October"	"10"	"1000 - 1499 grams"	"03"	59
	"Michigan"	"26"	"2016"	"2016"	"October"	"10"	"1500 - 1999 grams"	"04"	181
	"Michigan"	"26"	"2016"	"2016"	"October"	"10"	"2000 - 2499 grams"	"05"	508
	"Michigan"	"26"	"2016"	"2016"	"October"	"10"	"2500 - 2999 grams"	"06"	1690
	"Michigan"	"26"	"2016"	"2016"	"October"	"10"	"3000 - 3499 grams"	"07"	3404
	"Michigan"	"26"	"2016"	"2016"	"October"	"10"	"3500 - 3999 grams"	"08"	2524
	"Michigan"	"26"	"2016"	"2016"	"October"	"10"	"4000 - 4499 grams"	"09"	682
	"Michigan"	"26"	"2016"	"2016"	"October"	"10"	"4500 - 4999 grams"	"10"	118
	"Michigan"	"26"	"2016"	"2016"	"November"	"11"	"499 grams or less"	"01"	10
	"Michigan"	"26"	"2016"	"2016"	"November"	"11"	"500 - 999 grams"	"02"	44
	"Michigan"	"26"	"2016"	"2016"	"November"	"11"	"1000 - 1499 grams"	"03"	59
	"Michigan"	"26"	"2016"	"2016"	"November"	"11"	"1500 - 1999 grams"	"04"	183
	"Michigan"	"26"	"2016"	"2016"	"November"	"11"	"2000 - 2499 grams"	"05"	476
	"Michigan"	"26"	"2016"	"2016"	"November"	"11"	"2500 - 2999 grams"	"06"	1640
	"Michigan"	"26"	"2016"	"2016"	"November"	"11"	"3000 - 3499 grams"	"07"	3388
	"Michigan"	"26"	"2016"	"2016"	"November"	"11"	"3500 - 3999 grams"	"08"	2456
	"Michigan"	"26"	"2016"	"2016"	"November"	"11"	"4000 - 4499 grams"	"09"	668
	"Michigan"	"26"	"2016"	"2016"	"November"	"11"	"4500 - 4999 grams"	"10"	108
	"Michigan"	"26"	"2016"	"2016"	"December"	"12"	"499 grams or less"	"01"	19
	"Michigan"	"26"	"2016"	"2016"	"December"	"12"	"500 - 999 grams"	"02"	52
	"Michigan"	"26"	"2016"	"2016"	"December"	"12"	"1000 - 1499 grams"	"03"	77
	"Michigan"	"26"	"2016"	"2016"	"December"	"12"	"1500 - 1999 grams"	"04"	141
	"Michigan"	"26"	"2016"	"2016"	"December"	"12"	"2000 - 2499 grams"	"05"	515
	"Michigan"	"26"	"2016"	"2016"	"December"	"12"	"2500 - 2999 grams"	"06"	1796
	"Michigan"	"26"	"2016"	"2016"	"December"	"12"	"3000 - 3499 grams"	"07"	3382
	"Michigan"	"26"	"2016"	"2016"	"December"	"12"	"3500 - 3999 grams"	"08"	2424
	"Michigan"	"26"	"2016"	"2016"	"December"	"12"	"4000 - 4499 grams"	"09"	631
	"Michigan"	"26"	"2016"	"2016"	"December"	"12"	"4500 - 4999 grams"	"10"	101
	"Michigan"	"26"	"2016"	"2016"	"December"	"12"	"5000 - 8165 grams"	"11"	11
	"Minnesota"	"27"	"2016"	"2016"	"January"	"1"	"499 grams or less"	"01"	10
	"Minnesota"	"27"	"2016"	"2016"	"January"	"1"	"500 - 999 grams"	"02"	42
	"Minnesota"	"27"	"2016"	"2016"	"January"	"1"	"1000 - 1499 grams"	"03"	29
	"Minnesota"	"27"	"2016"	"2016"	"January"	"1"	"1500 - 1999 grams"	"04"	62
	"Minnesota"	"27"	"2016"	"2016"	"January"	"1"	"2000 - 2499 grams"	"05"	233
	"Minnesota"	"27"	"2016"	"2016"	"January"	"1"	"2500 - 2999 grams"	"06"	865
	"Minnesota"	"27"	"2016"	"2016"	"January"	"1"	"3000 - 3499 grams"	"07"	2063
	"Minnesota"	"27"	"2016"	"2016"	"January"	"1"	"3500 - 3999 grams"	"08"	1599
	"Minnesota"	"27"	"2016"	"2016"	"January"	"1"	"4000 - 4499 grams"	"09"	484
	"Minnesota"	"27"	"2016"	"2016"	"January"	"1"	"4500 - 4999 grams"	"10"	67
	"Minnesota"	"27"	"2016"	"2016"	"February"	"2"	"500 - 999 grams"	"02"	41
	"Minnesota"	"27"	"2016"	"2016"	"February"	"2"	"1000 - 1499 grams"	"03"	26
	"Minnesota"	"27"	"2016"	"2016"	"February"	"2"	"1500 - 1999 grams"	"04"	62
	"Minnesota"	"27"	"2016"	"2016"	"February"	"2"	"2000 - 2499 grams"	"05"	219
	"Minnesota"	"27"	"2016"	"2016"	"February"	"2"	"2500 - 2999 grams"	"06"	855
	"Minnesota"	"27"	"2016"	"2016"	"February"	"2"	"3000 - 3499 grams"	"07"	2034
	"Minnesota"	"27"	"2016"	"2016"	"February"	"2"	"3500 - 3999 grams"	"08"	1652
	"Minnesota"	"27"	"2016"	"2016"	"February"	"2"	"4000 - 4499 grams"	"09"	531
	"Minnesota"	"27"	"2016"	"2016"	"February"	"2"	"4500 - 4999 grams"	"10"	90
	"Minnesota"	"27"	"2016"	"2016"	"February"	"2"	"5000 - 8165 grams"	"11"	14
	"Minnesota"	"27"	"2016"	"2016"	"March"	"3"	"499 grams or less"	"01"	11
	"Minnesota"	"27"	"2016"	"2016"	"March"	"3"	"500 - 999 grams"	"02"	24
	"Minnesota"	"27"	"2016"	"2016"	"March"	"3"	"1000 - 1499 grams"	"03"	42
	"Minnesota"	"27"	"2016"	"2016"	"March"	"3"	"1500 - 1999 grams"	"04"	79
	"Minnesota"	"27"	"2016"	"2016"	"March"	"3"	"2000 - 2499 grams"	"05"	254
	"Minnesota"	"27"	"2016"	"2016"	"March"	"3"	"2500 - 2999 grams"	"06"	821
	"Minnesota"	"27"	"2016"	"2016"	"March"	"3"	"3000 - 3499 grams"	"07"	2100
	"Minnesota"	"27"	"2016"	"2016"	"March"	"3"	"3500 - 3999 grams"	"08"	1733
	"Minnesota"	"27"	"2016"	"2016"	"March"	"3"	"4000 - 4499 grams"	"09"	563
	"Minnesota"	"27"	"2016"	"2016"	"March"	"3"	"4500 - 4999 grams"	"10"	89
	"Minnesota"	"27"	"2016"	"2016"	"April"	"4"	"500 - 999 grams"	"02"	21
	"Minnesota"	"27"	"2016"	"2016"	"April"	"4"	"1000 - 1499 grams"	"03"	26
	"Minnesota"	"27"	"2016"	"2016"	"April"	"4"	"1500 - 1999 grams"	"04"	70
	"Minnesota"	"27"	"2016"	"2016"	"April"	"4"	"2000 - 2499 grams"	"05"	226
	"Minnesota"	"27"	"2016"	"2016"	"April"	"4"	"2500 - 2999 grams"	"06"	872
	"Minnesota"	"27"	"2016"	"2016"	"April"	"4"	"3000 - 3499 grams"	"07"	2099
	"Minnesota"	"27"	"2016"	"2016"	"April"	"4"	"3500 - 3999 grams"	"08"	1694
	"Minnesota"	"27"	"2016"	"2016"	"April"	"4"	"4000 - 4499 grams"	"09"	549
	"Minnesota"	"27"	"2016"	"2016"	"April"	"4"	"4500 - 4999 grams"	"10"	96
	"Minnesota"	"27"	"2016"	"2016"	"May"	"5"	"500 - 999 grams"	"02"	33
	"Minnesota"	"27"	"2016"	"2016"	"May"	"5"	"1000 - 1499 grams"	"03"	40
	"Minnesota"	"27"	"2016"	"2016"	"May"	"5"	"1500 - 1999 grams"	"04"	68
	"Minnesota"	"27"	"2016"	"2016"	"May"	"5"	"2000 - 2499 grams"	"05"	237
	"Minnesota"	"27"	"2016"	"2016"	"May"	"5"	"2500 - 2999 grams"	"06"	904
	"Minnesota"	"27"	"2016"	"2016"	"May"	"5"	"3000 - 3499 grams"	"07"	2262
	"Minnesota"	"27"	"2016"	"2016"	"May"	"5"	"3500 - 3999 grams"	"08"	1909
	"Minnesota"	"27"	"2016"	"2016"	"May"	"5"	"4000 - 4499 grams"	"09"	534
	"Minnesota"	"27"	"2016"	"2016"	"May"	"5"	"4500 - 4999 grams"	"10"	93
	"Minnesota"	"27"	"2016"	"2016"	"May"	"5"	"5000 - 8165 grams"	"11"	14
	"Minnesota"	"27"	"2016"	"2016"	"June"	"6"	"500 - 999 grams"	"02"	21
	"Minnesota"	"27"	"2016"	"2016"	"June"	"6"	"1000 - 1499 grams"	"03"	34
	"Minnesota"	"27"	"2016"	"2016"	"June"	"6"	"1500 - 1999 grams"	"04"	80
	"Minnesota"	"27"	"2016"	"2016"	"June"	"6"	"2000 - 2499 grams"	"05"	264
	"Minnesota"	"27"	"2016"	"2016"	"June"	"6"	"2500 - 2999 grams"	"06"	878
	"Minnesota"	"27"	"2016"	"2016"	"June"	"6"	"3000 - 3499 grams"	"07"	2212
	"Minnesota"	"27"	"2016"	"2016"	"June"	"6"	"3500 - 3999 grams"	"08"	1823
	"Minnesota"	"27"	"2016"	"2016"	"June"	"6"	"4000 - 4499 grams"	"09"	663
	"Minnesota"	"27"	"2016"	"2016"	"June"	"6"	"4500 - 4999 grams"	"10"	91
	"Minnesota"	"27"	"2016"	"2016"	"July"	"7"	"500 - 999 grams"	"02"	21
	"Minnesota"	"27"	"2016"	"2016"	"July"	"7"	"1000 - 1499 grams"	"03"	34
	"Minnesota"	"27"	"2016"	"2016"	"July"	"7"	"1500 - 1999 grams"	"04"	82
	"Minnesota"	"27"	"2016"	"2016"	"July"	"7"	"2000 - 2499 grams"	"05"	268
	"Minnesota"	"27"	"2016"	"2016"	"July"	"7"	"2500 - 2999 grams"	"06"	930
	"Minnesota"	"27"	"2016"	"2016"	"July"	"7"	"3000 - 3499 grams"	"07"	2233
	"Minnesota"	"27"	"2016"	"2016"	"July"	"7"	"3500 - 3999 grams"	"08"	1896
	"Minnesota"	"27"	"2016"	"2016"	"July"	"7"	"4000 - 4499 grams"	"09"	541
	"Minnesota"	"27"	"2016"	"2016"	"July"	"7"	"4500 - 4999 grams"	"10"	81
	"Minnesota"	"27"	"2016"	"2016"	"July"	"7"	"5000 - 8165 grams"	"11"	14
	"Minnesota"	"27"	"2016"	"2016"	"August"	"8"	"499 grams or less"	"01"	10
	"Minnesota"	"27"	"2016"	"2016"	"August"	"8"	"500 - 999 grams"	"02"	26
	"Minnesota"	"27"	"2016"	"2016"	"August"	"8"	"1000 - 1499 grams"	"03"	39
	"Minnesota"	"27"	"2016"	"2016"	"August"	"8"	"1500 - 1999 grams"	"04"	75
	"Minnesota"	"27"	"2016"	"2016"	"August"	"8"	"2000 - 2499 grams"	"05"	256
	"Minnesota"	"27"	"2016"	"2016"	"August"	"8"	"2500 - 2999 grams"	"06"	959
	"Minnesota"	"27"	"2016"	"2016"	"August"	"8"	"3000 - 3499 grams"	"07"	2376
	"Minnesota"	"27"	"2016"	"2016"	"August"	"8"	"3500 - 3999 grams"	"08"	1977
	"Minnesota"	"27"	"2016"	"2016"	"August"	"8"	"4000 - 4499 grams"	"09"	569
	"Minnesota"	"27"	"2016"	"2016"	"August"	"8"	"4500 - 4999 grams"	"10"	78
	"Minnesota"	"27"	"2016"	"2016"	"September"	"9"	"499 grams or less"	"01"	10
	"Minnesota"	"27"	"2016"	"2016"	"September"	"9"	"500 - 999 grams"	"02"	13
	"Minnesota"	"27"	"2016"	"2016"	"September"	"9"	"1000 - 1499 grams"	"03"	27
	"Minnesota"	"27"	"2016"	"2016"	"September"	"9"	"1500 - 1999 grams"	"04"	81
	"Minnesota"	"27"	"2016"	"2016"	"September"	"9"	"2000 - 2499 grams"	"05"	244
	"Minnesota"	"27"	"2016"	"2016"	"September"	"9"	"2500 - 2999 grams"	"06"	921
	"Minnesota"	"27"	"2016"	"2016"	"September"	"9"	"3000 - 3499 grams"	"07"	2212
	"Minnesota"	"27"	"2016"	"2016"	"September"	"9"	"3500 - 3999 grams"	"08"	1755
	"Minnesota"	"27"	"2016"	"2016"	"September"	"9"	"4000 - 4499 grams"	"09"	530
	"Minnesota"	"27"	"2016"	"2016"	"September"	"9"	"4500 - 4999 grams"	"10"	79
	"Minnesota"	"27"	"2016"	"2016"	"September"	"9"	"Unknown or Not Stated"	"12"	11
	"Minnesota"	"27"	"2016"	"2016"	"October"	"10"	"500 - 999 grams"	"02"	13
	"Minnesota"	"27"	"2016"	"2016"	"October"	"10"	"1000 - 1499 grams"	"03"	36
	"Minnesota"	"27"	"2016"	"2016"	"October"	"10"	"1500 - 1999 grams"	"04"	88
	"Minnesota"	"27"	"2016"	"2016"	"October"	"10"	"2000 - 2499 grams"	"05"	211
	"Minnesota"	"27"	"2016"	"2016"	"October"	"10"	"2500 - 2999 grams"	"06"	845
	"Minnesota"	"27"	"2016"	"2016"	"October"	"10"	"3000 - 3499 grams"	"07"	2072
	"Minnesota"	"27"	"2016"	"2016"	"October"	"10"	"3500 - 3999 grams"	"08"	1681
	"Minnesota"	"27"	"2016"	"2016"	"October"	"10"	"4000 - 4499 grams"	"09"	555
	"Minnesota"	"27"	"2016"	"2016"	"October"	"10"	"4500 - 4999 grams"	"10"	77
	"Minnesota"	"27"	"2016"	"2016"	"October"	"10"	"5000 - 8165 grams"	"11"	11
	"Minnesota"	"27"	"2016"	"2016"	"October"	"10"	"Unknown or Not Stated"	"12"	10
	"Minnesota"	"27"	"2016"	"2016"	"November"	"11"	"500 - 999 grams"	"02"	23
	"Minnesota"	"27"	"2016"	"2016"	"November"	"11"	"1000 - 1499 grams"	"03"	33
	"Minnesota"	"27"	"2016"	"2016"	"November"	"11"	"1500 - 1999 grams"	"04"	84
	"Minnesota"	"27"	"2016"	"2016"	"November"	"11"	"2000 - 2499 grams"	"05"	215
	"Minnesota"	"27"	"2016"	"2016"	"November"	"11"	"2500 - 2999 grams"	"06"	884
	"Minnesota"	"27"	"2016"	"2016"	"November"	"11"	"3000 - 3499 grams"	"07"	2040
	"Minnesota"	"27"	"2016"	"2016"	"November"	"11"	"3500 - 3999 grams"	"08"	1657
	"Minnesota"	"27"	"2016"	"2016"	"November"	"11"	"4000 - 4499 grams"	"09"	514
	"Minnesota"	"27"	"2016"	"2016"	"November"	"11"	"4500 - 4999 grams"	"10"	72
	"Minnesota"	"27"	"2016"	"2016"	"November"	"11"	"5000 - 8165 grams"	"11"	11
	"Minnesota"	"27"	"2016"	"2016"	"December"	"12"	"500 - 999 grams"	"02"	16
	"Minnesota"	"27"	"2016"	"2016"	"December"	"12"	"1000 - 1499 grams"	"03"	37
	"Minnesota"	"27"	"2016"	"2016"	"December"	"12"	"1500 - 1999 grams"	"04"	84
	"Minnesota"	"27"	"2016"	"2016"	"December"	"12"	"2000 - 2499 grams"	"05"	244
	"Minnesota"	"27"	"2016"	"2016"	"December"	"12"	"2500 - 2999 grams"	"06"	949
	"Minnesota"	"27"	"2016"	"2016"	"December"	"12"	"3000 - 3499 grams"	"07"	2044
	"Minnesota"	"27"	"2016"	"2016"	"December"	"12"	"3500 - 3999 grams"	"08"	1673
	"Minnesota"	"27"	"2016"	"2016"	"December"	"12"	"4000 - 4499 grams"	"09"	486
	"Minnesota"	"27"	"2016"	"2016"	"December"	"12"	"4500 - 4999 grams"	"10"	79
	"Minnesota"	"27"	"2016"	"2016"	"December"	"12"	"5000 - 8165 grams"	"11"	11
	"Mississippi"	"28"	"2016"	"2016"	"January"	"1"	"500 - 999 grams"	"02"	23
	"Mississippi"	"28"	"2016"	"2016"	"January"	"1"	"1000 - 1499 grams"	"03"	30
	"Mississippi"	"28"	"2016"	"2016"	"January"	"1"	"1500 - 1999 grams"	"04"	69
	"Mississippi"	"28"	"2016"	"2016"	"January"	"1"	"2000 - 2499 grams"	"05"	228
	"Mississippi"	"28"	"2016"	"2016"	"January"	"1"	"2500 - 2999 grams"	"06"	774
	"Mississippi"	"28"	"2016"	"2016"	"January"	"1"	"3000 - 3499 grams"	"07"	1177
	"Mississippi"	"28"	"2016"	"2016"	"January"	"1"	"3500 - 3999 grams"	"08"	635
	"Mississippi"	"28"	"2016"	"2016"	"January"	"1"	"4000 - 4499 grams"	"09"	138
	"Mississippi"	"28"	"2016"	"2016"	"January"	"1"	"4500 - 4999 grams"	"10"	17
	"Mississippi"	"28"	"2016"	"2016"	"February"	"2"	"500 - 999 grams"	"02"	30
	"Mississippi"	"28"	"2016"	"2016"	"February"	"2"	"1000 - 1499 grams"	"03"	28
	"Mississippi"	"28"	"2016"	"2016"	"February"	"2"	"1500 - 1999 grams"	"04"	70
	"Mississippi"	"28"	"2016"	"2016"	"February"	"2"	"2000 - 2499 grams"	"05"	192
	"Mississippi"	"28"	"2016"	"2016"	"February"	"2"	"2500 - 2999 grams"	"06"	641
	"Mississippi"	"28"	"2016"	"2016"	"February"	"2"	"3000 - 3499 grams"	"07"	1155
	"Mississippi"	"28"	"2016"	"2016"	"February"	"2"	"3500 - 3999 grams"	"08"	677
	"Mississippi"	"28"	"2016"	"2016"	"February"	"2"	"4000 - 4499 grams"	"09"	147
	"Mississippi"	"28"	"2016"	"2016"	"February"	"2"	"4500 - 4999 grams"	"10"	19
	"Mississippi"	"28"	"2016"	"2016"	"March"	"3"	"500 - 999 grams"	"02"	34
	"Mississippi"	"28"	"2016"	"2016"	"March"	"3"	"1000 - 1499 grams"	"03"	38
	"Mississippi"	"28"	"2016"	"2016"	"March"	"3"	"1500 - 1999 grams"	"04"	65
	"Mississippi"	"28"	"2016"	"2016"	"March"	"3"	"2000 - 2499 grams"	"05"	213
	"Mississippi"	"28"	"2016"	"2016"	"March"	"3"	"2500 - 2999 grams"	"06"	689
	"Mississippi"	"28"	"2016"	"2016"	"March"	"3"	"3000 - 3499 grams"	"07"	1297
	"Mississippi"	"28"	"2016"	"2016"	"March"	"3"	"3500 - 3999 grams"	"08"	678
	"Mississippi"	"28"	"2016"	"2016"	"March"	"3"	"4000 - 4499 grams"	"09"	164
	"Mississippi"	"28"	"2016"	"2016"	"March"	"3"	"4500 - 4999 grams"	"10"	19
	"Mississippi"	"28"	"2016"	"2016"	"April"	"4"	"500 - 999 grams"	"02"	27
	"Mississippi"	"28"	"2016"	"2016"	"April"	"4"	"1000 - 1499 grams"	"03"	35
	"Mississippi"	"28"	"2016"	"2016"	"April"	"4"	"1500 - 1999 grams"	"04"	73
	"Mississippi"	"28"	"2016"	"2016"	"April"	"4"	"2000 - 2499 grams"	"05"	205
	"Mississippi"	"28"	"2016"	"2016"	"April"	"4"	"2500 - 2999 grams"	"06"	634
	"Mississippi"	"28"	"2016"	"2016"	"April"	"4"	"3000 - 3499 grams"	"07"	1095
	"Mississippi"	"28"	"2016"	"2016"	"April"	"4"	"3500 - 3999 grams"	"08"	580
	"Mississippi"	"28"	"2016"	"2016"	"April"	"4"	"4000 - 4499 grams"	"09"	103
	"Mississippi"	"28"	"2016"	"2016"	"April"	"4"	"4500 - 4999 grams"	"10"	21
	"Mississippi"	"28"	"2016"	"2016"	"May"	"5"	"500 - 999 grams"	"02"	31
	"Mississippi"	"28"	"2016"	"2016"	"May"	"5"	"1000 - 1499 grams"	"03"	38
	"Mississippi"	"28"	"2016"	"2016"	"May"	"5"	"1500 - 1999 grams"	"04"	69
	"Mississippi"	"28"	"2016"	"2016"	"May"	"5"	"2000 - 2499 grams"	"05"	209
	"Mississippi"	"28"	"2016"	"2016"	"May"	"5"	"2500 - 2999 grams"	"06"	697
	"Mississippi"	"28"	"2016"	"2016"	"May"	"5"	"3000 - 3499 grams"	"07"	1133
	"Mississippi"	"28"	"2016"	"2016"	"May"	"5"	"3500 - 3999 grams"	"08"	657
	"Mississippi"	"28"	"2016"	"2016"	"May"	"5"	"4000 - 4499 grams"	"09"	148
	"Mississippi"	"28"	"2016"	"2016"	"June"	"6"	"500 - 999 grams"	"02"	29
	"Mississippi"	"28"	"2016"	"2016"	"June"	"6"	"1000 - 1499 grams"	"03"	36
	"Mississippi"	"28"	"2016"	"2016"	"June"	"6"	"1500 - 1999 grams"	"04"	62
	"Mississippi"	"28"	"2016"	"2016"	"June"	"6"	"2000 - 2499 grams"	"05"	237
	"Mississippi"	"28"	"2016"	"2016"	"June"	"6"	"2500 - 2999 grams"	"06"	757
	"Mississippi"	"28"	"2016"	"2016"	"June"	"6"	"3000 - 3499 grams"	"07"	1150
	"Mississippi"	"28"	"2016"	"2016"	"June"	"6"	"3500 - 3999 grams"	"08"	703
	"Mississippi"	"28"	"2016"	"2016"	"June"	"6"	"4000 - 4499 grams"	"09"	150
	"Mississippi"	"28"	"2016"	"2016"	"June"	"6"	"4500 - 4999 grams"	"10"	19
	"Mississippi"	"28"	"2016"	"2016"	"July"	"7"	"500 - 999 grams"	"02"	29
	"Mississippi"	"28"	"2016"	"2016"	"July"	"7"	"1000 - 1499 grams"	"03"	39
	"Mississippi"	"28"	"2016"	"2016"	"July"	"7"	"1500 - 1999 grams"	"04"	64
	"Mississippi"	"28"	"2016"	"2016"	"July"	"7"	"2000 - 2499 grams"	"05"	227
	"Mississippi"	"28"	"2016"	"2016"	"July"	"7"	"2500 - 2999 grams"	"06"	717
	"Mississippi"	"28"	"2016"	"2016"	"July"	"7"	"3000 - 3499 grams"	"07"	1270
	"Mississippi"	"28"	"2016"	"2016"	"July"	"7"	"3500 - 3999 grams"	"08"	755
	"Mississippi"	"28"	"2016"	"2016"	"July"	"7"	"4000 - 4499 grams"	"09"	141
	"Mississippi"	"28"	"2016"	"2016"	"July"	"7"	"4500 - 4999 grams"	"10"	27
	"Mississippi"	"28"	"2016"	"2016"	"August"	"8"	"499 grams or less"	"01"	11
	"Mississippi"	"28"	"2016"	"2016"	"August"	"8"	"500 - 999 grams"	"02"	26
	"Mississippi"	"28"	"2016"	"2016"	"August"	"8"	"1000 - 1499 grams"	"03"	27
	"Mississippi"	"28"	"2016"	"2016"	"August"	"8"	"1500 - 1999 grams"	"04"	69
	"Mississippi"	"28"	"2016"	"2016"	"August"	"8"	"2000 - 2499 grams"	"05"	269
	"Mississippi"	"28"	"2016"	"2016"	"August"	"8"	"2500 - 2999 grams"	"06"	836
	"Mississippi"	"28"	"2016"	"2016"	"August"	"8"	"3000 - 3499 grams"	"07"	1324
	"Mississippi"	"28"	"2016"	"2016"	"August"	"8"	"3500 - 3999 grams"	"08"	748
	"Mississippi"	"28"	"2016"	"2016"	"August"	"8"	"4000 - 4499 grams"	"09"	165
	"Mississippi"	"28"	"2016"	"2016"	"August"	"8"	"4500 - 4999 grams"	"10"	28
	"Mississippi"	"28"	"2016"	"2016"	"September"	"9"	"500 - 999 grams"	"02"	29
	"Mississippi"	"28"	"2016"	"2016"	"September"	"9"	"1000 - 1499 grams"	"03"	20
	"Mississippi"	"28"	"2016"	"2016"	"September"	"9"	"1500 - 1999 grams"	"04"	76
	"Mississippi"	"28"	"2016"	"2016"	"September"	"9"	"2000 - 2499 grams"	"05"	243
	"Mississippi"	"28"	"2016"	"2016"	"September"	"9"	"2500 - 2999 grams"	"06"	718
	"Mississippi"	"28"	"2016"	"2016"	"September"	"9"	"3000 - 3499 grams"	"07"	1318
	"Mississippi"	"28"	"2016"	"2016"	"September"	"9"	"3500 - 3999 grams"	"08"	711
	"Mississippi"	"28"	"2016"	"2016"	"September"	"9"	"4000 - 4499 grams"	"09"	169
	"Mississippi"	"28"	"2016"	"2016"	"September"	"9"	"4500 - 4999 grams"	"10"	17
	"Mississippi"	"28"	"2016"	"2016"	"October"	"10"	"500 - 999 grams"	"02"	26
	"Mississippi"	"28"	"2016"	"2016"	"October"	"10"	"1000 - 1499 grams"	"03"	40
	"Mississippi"	"28"	"2016"	"2016"	"October"	"10"	"1500 - 1999 grams"	"04"	84
	"Mississippi"	"28"	"2016"	"2016"	"October"	"10"	"2000 - 2499 grams"	"05"	228
	"Mississippi"	"28"	"2016"	"2016"	"October"	"10"	"2500 - 2999 grams"	"06"	757
	"Mississippi"	"28"	"2016"	"2016"	"October"	"10"	"3000 - 3499 grams"	"07"	1239
	"Mississippi"	"28"	"2016"	"2016"	"October"	"10"	"3500 - 3999 grams"	"08"	744
	"Mississippi"	"28"	"2016"	"2016"	"October"	"10"	"4000 - 4499 grams"	"09"	143
	"Mississippi"	"28"	"2016"	"2016"	"October"	"10"	"4500 - 4999 grams"	"10"	19
	"Mississippi"	"28"	"2016"	"2016"	"November"	"11"	"500 - 999 grams"	"02"	22
	"Mississippi"	"28"	"2016"	"2016"	"November"	"11"	"1000 - 1499 grams"	"03"	31
	"Mississippi"	"28"	"2016"	"2016"	"November"	"11"	"1500 - 1999 grams"	"04"	77
	"Mississippi"	"28"	"2016"	"2016"	"November"	"11"	"2000 - 2499 grams"	"05"	217
	"Mississippi"	"28"	"2016"	"2016"	"November"	"11"	"2500 - 2999 grams"	"06"	730
	"Mississippi"	"28"	"2016"	"2016"	"November"	"11"	"3000 - 3499 grams"	"07"	1173
	"Mississippi"	"28"	"2016"	"2016"	"November"	"11"	"3500 - 3999 grams"	"08"	677
	"Mississippi"	"28"	"2016"	"2016"	"November"	"11"	"4000 - 4499 grams"	"09"	142
	"Mississippi"	"28"	"2016"	"2016"	"November"	"11"	"4500 - 4999 grams"	"10"	17
	"Mississippi"	"28"	"2016"	"2016"	"December"	"12"	"500 - 999 grams"	"02"	24
	"Mississippi"	"28"	"2016"	"2016"	"December"	"12"	"1000 - 1499 grams"	"03"	40
	"Mississippi"	"28"	"2016"	"2016"	"December"	"12"	"1500 - 1999 grams"	"04"	72
	"Mississippi"	"28"	"2016"	"2016"	"December"	"12"	"2000 - 2499 grams"	"05"	224
	"Mississippi"	"28"	"2016"	"2016"	"December"	"12"	"2500 - 2999 grams"	"06"	761
	"Mississippi"	"28"	"2016"	"2016"	"December"	"12"	"3000 - 3499 grams"	"07"	1281
	"Mississippi"	"28"	"2016"	"2016"	"December"	"12"	"3500 - 3999 grams"	"08"	667
	"Mississippi"	"28"	"2016"	"2016"	"December"	"12"	"4000 - 4499 grams"	"09"	145
	"Mississippi"	"28"	"2016"	"2016"	"December"	"12"	"4500 - 4999 grams"	"10"	19
	"Missouri"	"29"	"2016"	"2016"	"January"	"1"	"500 - 999 grams"	"02"	23
	"Missouri"	"29"	"2016"	"2016"	"January"	"1"	"1000 - 1499 grams"	"03"	46
	"Missouri"	"29"	"2016"	"2016"	"January"	"1"	"1500 - 1999 grams"	"04"	105
	"Missouri"	"29"	"2016"	"2016"	"January"	"1"	"2000 - 2499 grams"	"05"	310
	"Missouri"	"29"	"2016"	"2016"	"January"	"1"	"2500 - 2999 grams"	"06"	1072
	"Missouri"	"29"	"2016"	"2016"	"January"	"1"	"3000 - 3499 grams"	"07"	2208
