"Notes"	"State of Residence"	"State of Residence Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Infant Birth Weight 12"	"Infant Birth Weight 12 Code"	Births
	"Montana"	"30"	"2019"	"2019"	"November"	"11"	"4000 - 4499 grams"	"09"	49
	"Montana"	"30"	"2019"	"2019"	"December"	"12"	"1500 - 1999 grams"	"04"	10
	"Montana"	"30"	"2019"	"2019"	"December"	"12"	"2000 - 2499 grams"	"05"	37
	"Montana"	"30"	"2019"	"2019"	"December"	"12"	"2500 - 2999 grams"	"06"	168
	"Montana"	"30"	"2019"	"2019"	"December"	"12"	"3000 - 3499 grams"	"07"	329
	"Montana"	"30"	"2019"	"2019"	"December"	"12"	"3500 - 3999 grams"	"08"	255
	"Montana"	"30"	"2019"	"2019"	"December"	"12"	"4000 - 4499 grams"	"09"	57
	"Nebraska"	"31"	"2019"	"2019"	"January"	"1"	"1000 - 1499 grams"	"03"	10
	"Nebraska"	"31"	"2019"	"2019"	"January"	"1"	"1500 - 1999 grams"	"04"	35
	"Nebraska"	"31"	"2019"	"2019"	"January"	"1"	"2000 - 2499 grams"	"05"	90
	"Nebraska"	"31"	"2019"	"2019"	"January"	"1"	"2500 - 2999 grams"	"06"	334
	"Nebraska"	"31"	"2019"	"2019"	"January"	"1"	"3000 - 3499 grams"	"07"	765
	"Nebraska"	"31"	"2019"	"2019"	"January"	"1"	"3500 - 3999 grams"	"08"	515
	"Nebraska"	"31"	"2019"	"2019"	"January"	"1"	"4000 - 4499 grams"	"09"	163
	"Nebraska"	"31"	"2019"	"2019"	"January"	"1"	"4500 - 4999 grams"	"10"	28
	"Nebraska"	"31"	"2019"	"2019"	"February"	"2"	"500 - 999 grams"	"02"	11
	"Nebraska"	"31"	"2019"	"2019"	"February"	"2"	"1500 - 1999 grams"	"04"	27
	"Nebraska"	"31"	"2019"	"2019"	"February"	"2"	"2000 - 2499 grams"	"05"	82
	"Nebraska"	"31"	"2019"	"2019"	"February"	"2"	"2500 - 2999 grams"	"06"	317
	"Nebraska"	"31"	"2019"	"2019"	"February"	"2"	"3000 - 3499 grams"	"07"	717
	"Nebraska"	"31"	"2019"	"2019"	"February"	"2"	"3500 - 3999 grams"	"08"	535
	"Nebraska"	"31"	"2019"	"2019"	"February"	"2"	"4000 - 4499 grams"	"09"	134
	"Nebraska"	"31"	"2019"	"2019"	"February"	"2"	"4500 - 4999 grams"	"10"	21
	"Nebraska"	"31"	"2019"	"2019"	"March"	"3"	"1000 - 1499 grams"	"03"	18
	"Nebraska"	"31"	"2019"	"2019"	"March"	"3"	"1500 - 1999 grams"	"04"	29
	"Nebraska"	"31"	"2019"	"2019"	"March"	"3"	"2000 - 2499 grams"	"05"	88
	"Nebraska"	"31"	"2019"	"2019"	"March"	"3"	"2500 - 2999 grams"	"06"	344
	"Nebraska"	"31"	"2019"	"2019"	"March"	"3"	"3000 - 3499 grams"	"07"	808
	"Nebraska"	"31"	"2019"	"2019"	"March"	"3"	"3500 - 3999 grams"	"08"	603
	"Nebraska"	"31"	"2019"	"2019"	"March"	"3"	"4000 - 4499 grams"	"09"	125
	"Nebraska"	"31"	"2019"	"2019"	"March"	"3"	"4500 - 4999 grams"	"10"	22
	"Nebraska"	"31"	"2019"	"2019"	"April"	"4"	"1000 - 1499 grams"	"03"	18
	"Nebraska"	"31"	"2019"	"2019"	"April"	"4"	"1500 - 1999 grams"	"04"	30
	"Nebraska"	"31"	"2019"	"2019"	"April"	"4"	"2000 - 2499 grams"	"05"	87
	"Nebraska"	"31"	"2019"	"2019"	"April"	"4"	"2500 - 2999 grams"	"06"	357
	"Nebraska"	"31"	"2019"	"2019"	"April"	"4"	"3000 - 3499 grams"	"07"	815
	"Nebraska"	"31"	"2019"	"2019"	"April"	"4"	"3500 - 3999 grams"	"08"	581
	"Nebraska"	"31"	"2019"	"2019"	"April"	"4"	"4000 - 4499 grams"	"09"	159
	"Nebraska"	"31"	"2019"	"2019"	"April"	"4"	"4500 - 4999 grams"	"10"	24
	"Nebraska"	"31"	"2019"	"2019"	"May"	"5"	"500 - 999 grams"	"02"	12
	"Nebraska"	"31"	"2019"	"2019"	"May"	"5"	"1000 - 1499 grams"	"03"	11
	"Nebraska"	"31"	"2019"	"2019"	"May"	"5"	"1500 - 1999 grams"	"04"	35
	"Nebraska"	"31"	"2019"	"2019"	"May"	"5"	"2000 - 2499 grams"	"05"	115
	"Nebraska"	"31"	"2019"	"2019"	"May"	"5"	"2500 - 2999 grams"	"06"	344
	"Nebraska"	"31"	"2019"	"2019"	"May"	"5"	"3000 - 3499 grams"	"07"	824
	"Nebraska"	"31"	"2019"	"2019"	"May"	"5"	"3500 - 3999 grams"	"08"	608
	"Nebraska"	"31"	"2019"	"2019"	"May"	"5"	"4000 - 4499 grams"	"09"	195
	"Nebraska"	"31"	"2019"	"2019"	"May"	"5"	"4500 - 4999 grams"	"10"	26
	"Nebraska"	"31"	"2019"	"2019"	"June"	"6"	"500 - 999 grams"	"02"	10
	"Nebraska"	"31"	"2019"	"2019"	"June"	"6"	"1500 - 1999 grams"	"04"	34
	"Nebraska"	"31"	"2019"	"2019"	"June"	"6"	"2000 - 2499 grams"	"05"	105
	"Nebraska"	"31"	"2019"	"2019"	"June"	"6"	"2500 - 2999 grams"	"06"	350
	"Nebraska"	"31"	"2019"	"2019"	"June"	"6"	"3000 - 3499 grams"	"07"	819
	"Nebraska"	"31"	"2019"	"2019"	"June"	"6"	"3500 - 3999 grams"	"08"	546
	"Nebraska"	"31"	"2019"	"2019"	"June"	"6"	"4000 - 4499 grams"	"09"	138
	"Nebraska"	"31"	"2019"	"2019"	"June"	"6"	"4500 - 4999 grams"	"10"	19
	"Nebraska"	"31"	"2019"	"2019"	"July"	"7"	"1000 - 1499 grams"	"03"	15
	"Nebraska"	"31"	"2019"	"2019"	"July"	"7"	"1500 - 1999 grams"	"04"	26
	"Nebraska"	"31"	"2019"	"2019"	"July"	"7"	"2000 - 2499 grams"	"05"	101
	"Nebraska"	"31"	"2019"	"2019"	"July"	"7"	"2500 - 2999 grams"	"06"	357
	"Nebraska"	"31"	"2019"	"2019"	"July"	"7"	"3000 - 3499 grams"	"07"	842
	"Nebraska"	"31"	"2019"	"2019"	"July"	"7"	"3500 - 3999 grams"	"08"	661
	"Nebraska"	"31"	"2019"	"2019"	"July"	"7"	"4000 - 4499 grams"	"09"	144
	"Nebraska"	"31"	"2019"	"2019"	"July"	"7"	"4500 - 4999 grams"	"10"	28
	"Nebraska"	"31"	"2019"	"2019"	"August"	"8"	"500 - 999 grams"	"02"	12
	"Nebraska"	"31"	"2019"	"2019"	"August"	"8"	"1000 - 1499 grams"	"03"	13
	"Nebraska"	"31"	"2019"	"2019"	"August"	"8"	"1500 - 1999 grams"	"04"	30
	"Nebraska"	"31"	"2019"	"2019"	"August"	"8"	"2000 - 2499 grams"	"05"	117
	"Nebraska"	"31"	"2019"	"2019"	"August"	"8"	"2500 - 2999 grams"	"06"	379
	"Nebraska"	"31"	"2019"	"2019"	"August"	"8"	"3000 - 3499 grams"	"07"	871
	"Nebraska"	"31"	"2019"	"2019"	"August"	"8"	"3500 - 3999 grams"	"08"	595
	"Nebraska"	"31"	"2019"	"2019"	"August"	"8"	"4000 - 4499 grams"	"09"	159
	"Nebraska"	"31"	"2019"	"2019"	"August"	"8"	"4500 - 4999 grams"	"10"	21
	"Nebraska"	"31"	"2019"	"2019"	"September"	"9"	"500 - 999 grams"	"02"	12
	"Nebraska"	"31"	"2019"	"2019"	"September"	"9"	"1000 - 1499 grams"	"03"	15
	"Nebraska"	"31"	"2019"	"2019"	"September"	"9"	"1500 - 1999 grams"	"04"	28
	"Nebraska"	"31"	"2019"	"2019"	"September"	"9"	"2000 - 2499 grams"	"05"	98
	"Nebraska"	"31"	"2019"	"2019"	"September"	"9"	"2500 - 2999 grams"	"06"	353
	"Nebraska"	"31"	"2019"	"2019"	"September"	"9"	"3000 - 3499 grams"	"07"	815
	"Nebraska"	"31"	"2019"	"2019"	"September"	"9"	"3500 - 3999 grams"	"08"	628
	"Nebraska"	"31"	"2019"	"2019"	"September"	"9"	"4000 - 4499 grams"	"09"	174
	"Nebraska"	"31"	"2019"	"2019"	"September"	"9"	"4500 - 4999 grams"	"10"	22
	"Nebraska"	"31"	"2019"	"2019"	"October"	"10"	"1000 - 1499 grams"	"03"	10
	"Nebraska"	"31"	"2019"	"2019"	"October"	"10"	"1500 - 1999 grams"	"04"	32
	"Nebraska"	"31"	"2019"	"2019"	"October"	"10"	"2000 - 2499 grams"	"05"	117
	"Nebraska"	"31"	"2019"	"2019"	"October"	"10"	"2500 - 2999 grams"	"06"	385
	"Nebraska"	"31"	"2019"	"2019"	"October"	"10"	"3000 - 3499 grams"	"07"	822
	"Nebraska"	"31"	"2019"	"2019"	"October"	"10"	"3500 - 3999 grams"	"08"	596
	"Nebraska"	"31"	"2019"	"2019"	"October"	"10"	"4000 - 4499 grams"	"09"	141
	"Nebraska"	"31"	"2019"	"2019"	"October"	"10"	"4500 - 4999 grams"	"10"	20
	"Nebraska"	"31"	"2019"	"2019"	"November"	"11"	"1000 - 1499 grams"	"03"	17
	"Nebraska"	"31"	"2019"	"2019"	"November"	"11"	"1500 - 1999 grams"	"04"	29
	"Nebraska"	"31"	"2019"	"2019"	"November"	"11"	"2000 - 2499 grams"	"05"	111
	"Nebraska"	"31"	"2019"	"2019"	"November"	"11"	"2500 - 2999 grams"	"06"	309
	"Nebraska"	"31"	"2019"	"2019"	"November"	"11"	"3000 - 3499 grams"	"07"	765
	"Nebraska"	"31"	"2019"	"2019"	"November"	"11"	"3500 - 3999 grams"	"08"	565
	"Nebraska"	"31"	"2019"	"2019"	"November"	"11"	"4000 - 4499 grams"	"09"	143
	"Nebraska"	"31"	"2019"	"2019"	"November"	"11"	"4500 - 4999 grams"	"10"	17
	"Nebraska"	"31"	"2019"	"2019"	"December"	"12"	"1000 - 1499 grams"	"03"	11
	"Nebraska"	"31"	"2019"	"2019"	"December"	"12"	"1500 - 1999 grams"	"04"	33
	"Nebraska"	"31"	"2019"	"2019"	"December"	"12"	"2000 - 2499 grams"	"05"	109
	"Nebraska"	"31"	"2019"	"2019"	"December"	"12"	"2500 - 2999 grams"	"06"	366
	"Nebraska"	"31"	"2019"	"2019"	"December"	"12"	"3000 - 3499 grams"	"07"	756
	"Nebraska"	"31"	"2019"	"2019"	"December"	"12"	"3500 - 3999 grams"	"08"	539
	"Nebraska"	"31"	"2019"	"2019"	"December"	"12"	"4000 - 4499 grams"	"09"	128
	"Nebraska"	"31"	"2019"	"2019"	"December"	"12"	"4500 - 4999 grams"	"10"	18
	"Nevada"	"32"	"2019"	"2019"	"January"	"1"	"500 - 999 grams"	"02"	11
	"Nevada"	"32"	"2019"	"2019"	"January"	"1"	"1000 - 1499 grams"	"03"	21
	"Nevada"	"32"	"2019"	"2019"	"January"	"1"	"1500 - 1999 grams"	"04"	45
	"Nevada"	"32"	"2019"	"2019"	"January"	"1"	"2000 - 2499 grams"	"05"	176
	"Nevada"	"32"	"2019"	"2019"	"January"	"1"	"2500 - 2999 grams"	"06"	588
	"Nevada"	"32"	"2019"	"2019"	"January"	"1"	"3000 - 3499 grams"	"07"	1226
	"Nevada"	"32"	"2019"	"2019"	"January"	"1"	"3500 - 3999 grams"	"08"	698
	"Nevada"	"32"	"2019"	"2019"	"January"	"1"	"4000 - 4499 grams"	"09"	161
	"Nevada"	"32"	"2019"	"2019"	"January"	"1"	"4500 - 4999 grams"	"10"	26
	"Nevada"	"32"	"2019"	"2019"	"February"	"2"	"500 - 999 grams"	"02"	14
	"Nevada"	"32"	"2019"	"2019"	"February"	"2"	"1000 - 1499 grams"	"03"	15
	"Nevada"	"32"	"2019"	"2019"	"February"	"2"	"1500 - 1999 grams"	"04"	43
	"Nevada"	"32"	"2019"	"2019"	"February"	"2"	"2000 - 2499 grams"	"05"	146
	"Nevada"	"32"	"2019"	"2019"	"February"	"2"	"2500 - 2999 grams"	"06"	566
	"Nevada"	"32"	"2019"	"2019"	"February"	"2"	"3000 - 3499 grams"	"07"	1021
	"Nevada"	"32"	"2019"	"2019"	"February"	"2"	"3500 - 3999 grams"	"08"	639
	"Nevada"	"32"	"2019"	"2019"	"February"	"2"	"4000 - 4499 grams"	"09"	140
	"Nevada"	"32"	"2019"	"2019"	"February"	"2"	"4500 - 4999 grams"	"10"	13
	"Nevada"	"32"	"2019"	"2019"	"March"	"3"	"500 - 999 grams"	"02"	11
	"Nevada"	"32"	"2019"	"2019"	"March"	"3"	"1000 - 1499 grams"	"03"	21
	"Nevada"	"32"	"2019"	"2019"	"March"	"3"	"1500 - 1999 grams"	"04"	46
	"Nevada"	"32"	"2019"	"2019"	"March"	"3"	"2000 - 2499 grams"	"05"	174
	"Nevada"	"32"	"2019"	"2019"	"March"	"3"	"2500 - 2999 grams"	"06"	588
	"Nevada"	"32"	"2019"	"2019"	"March"	"3"	"3000 - 3499 grams"	"07"	1150
	"Nevada"	"32"	"2019"	"2019"	"March"	"3"	"3500 - 3999 grams"	"08"	653
	"Nevada"	"32"	"2019"	"2019"	"March"	"3"	"4000 - 4499 grams"	"09"	149
	"Nevada"	"32"	"2019"	"2019"	"March"	"3"	"4500 - 4999 grams"	"10"	18
	"Nevada"	"32"	"2019"	"2019"	"April"	"4"	"500 - 999 grams"	"02"	14
	"Nevada"	"32"	"2019"	"2019"	"April"	"4"	"1000 - 1499 grams"	"03"	20
	"Nevada"	"32"	"2019"	"2019"	"April"	"4"	"1500 - 1999 grams"	"04"	38
	"Nevada"	"32"	"2019"	"2019"	"April"	"4"	"2000 - 2499 grams"	"05"	156
	"Nevada"	"32"	"2019"	"2019"	"April"	"4"	"2500 - 2999 grams"	"06"	533
	"Nevada"	"32"	"2019"	"2019"	"April"	"4"	"3000 - 3499 grams"	"07"	1125
	"Nevada"	"32"	"2019"	"2019"	"April"	"4"	"3500 - 3999 grams"	"08"	650
	"Nevada"	"32"	"2019"	"2019"	"April"	"4"	"4000 - 4499 grams"	"09"	133
	"Nevada"	"32"	"2019"	"2019"	"April"	"4"	"4500 - 4999 grams"	"10"	19
	"Nevada"	"32"	"2019"	"2019"	"May"	"5"	"500 - 999 grams"	"02"	17
	"Nevada"	"32"	"2019"	"2019"	"May"	"5"	"1000 - 1499 grams"	"03"	20
	"Nevada"	"32"	"2019"	"2019"	"May"	"5"	"1500 - 1999 grams"	"04"	47
	"Nevada"	"32"	"2019"	"2019"	"May"	"5"	"2000 - 2499 grams"	"05"	160
	"Nevada"	"32"	"2019"	"2019"	"May"	"5"	"2500 - 2999 grams"	"06"	609
	"Nevada"	"32"	"2019"	"2019"	"May"	"5"	"3000 - 3499 grams"	"07"	1113
	"Nevada"	"32"	"2019"	"2019"	"May"	"5"	"3500 - 3999 grams"	"08"	703
	"Nevada"	"32"	"2019"	"2019"	"May"	"5"	"4000 - 4499 grams"	"09"	147
	"Nevada"	"32"	"2019"	"2019"	"May"	"5"	"4500 - 4999 grams"	"10"	18
	"Nevada"	"32"	"2019"	"2019"	"June"	"6"	"500 - 999 grams"	"02"	20
	"Nevada"	"32"	"2019"	"2019"	"June"	"6"	"1000 - 1499 grams"	"03"	16
	"Nevada"	"32"	"2019"	"2019"	"June"	"6"	"1500 - 1999 grams"	"04"	54
	"Nevada"	"32"	"2019"	"2019"	"June"	"6"	"2000 - 2499 grams"	"05"	157
	"Nevada"	"32"	"2019"	"2019"	"June"	"6"	"2500 - 2999 grams"	"06"	584
	"Nevada"	"32"	"2019"	"2019"	"June"	"6"	"3000 - 3499 grams"	"07"	1182
	"Nevada"	"32"	"2019"	"2019"	"June"	"6"	"3500 - 3999 grams"	"08"	708
	"Nevada"	"32"	"2019"	"2019"	"June"	"6"	"4000 - 4499 grams"	"09"	145
	"Nevada"	"32"	"2019"	"2019"	"June"	"6"	"4500 - 4999 grams"	"10"	24
	"Nevada"	"32"	"2019"	"2019"	"July"	"7"	"500 - 999 grams"	"02"	19
	"Nevada"	"32"	"2019"	"2019"	"July"	"7"	"1000 - 1499 grams"	"03"	37
	"Nevada"	"32"	"2019"	"2019"	"July"	"7"	"1500 - 1999 grams"	"04"	53
	"Nevada"	"32"	"2019"	"2019"	"July"	"7"	"2000 - 2499 grams"	"05"	181
	"Nevada"	"32"	"2019"	"2019"	"July"	"7"	"2500 - 2999 grams"	"06"	622
	"Nevada"	"32"	"2019"	"2019"	"July"	"7"	"3000 - 3499 grams"	"07"	1309
	"Nevada"	"32"	"2019"	"2019"	"July"	"7"	"3500 - 3999 grams"	"08"	742
	"Nevada"	"32"	"2019"	"2019"	"July"	"7"	"4000 - 4499 grams"	"09"	130
	"Nevada"	"32"	"2019"	"2019"	"July"	"7"	"4500 - 4999 grams"	"10"	10
	"Nevada"	"32"	"2019"	"2019"	"August"	"8"	"500 - 999 grams"	"02"	20
	"Nevada"	"32"	"2019"	"2019"	"August"	"8"	"1000 - 1499 grams"	"03"	24
	"Nevada"	"32"	"2019"	"2019"	"August"	"8"	"1500 - 1999 grams"	"04"	56
	"Nevada"	"32"	"2019"	"2019"	"August"	"8"	"2000 - 2499 grams"	"05"	196
	"Nevada"	"32"	"2019"	"2019"	"August"	"8"	"2500 - 2999 grams"	"06"	709
	"Nevada"	"32"	"2019"	"2019"	"August"	"8"	"3000 - 3499 grams"	"07"	1355
	"Nevada"	"32"	"2019"	"2019"	"August"	"8"	"3500 - 3999 grams"	"08"	776
	"Nevada"	"32"	"2019"	"2019"	"August"	"8"	"4000 - 4499 grams"	"09"	142
	"Nevada"	"32"	"2019"	"2019"	"August"	"8"	"4500 - 4999 grams"	"10"	17
	"Nevada"	"32"	"2019"	"2019"	"September"	"9"	"1000 - 1499 grams"	"03"	20
	"Nevada"	"32"	"2019"	"2019"	"September"	"9"	"1500 - 1999 grams"	"04"	42
	"Nevada"	"32"	"2019"	"2019"	"September"	"9"	"2000 - 2499 grams"	"05"	158
	"Nevada"	"32"	"2019"	"2019"	"September"	"9"	"2500 - 2999 grams"	"06"	679
	"Nevada"	"32"	"2019"	"2019"	"September"	"9"	"3000 - 3499 grams"	"07"	1287
	"Nevada"	"32"	"2019"	"2019"	"September"	"9"	"3500 - 3999 grams"	"08"	730
	"Nevada"	"32"	"2019"	"2019"	"September"	"9"	"4000 - 4499 grams"	"09"	157
	"Nevada"	"32"	"2019"	"2019"	"September"	"9"	"4500 - 4999 grams"	"10"	19
	"Nevada"	"32"	"2019"	"2019"	"October"	"10"	"500 - 999 grams"	"02"	17
	"Nevada"	"32"	"2019"	"2019"	"October"	"10"	"1000 - 1499 grams"	"03"	19
	"Nevada"	"32"	"2019"	"2019"	"October"	"10"	"1500 - 1999 grams"	"04"	55
	"Nevada"	"32"	"2019"	"2019"	"October"	"10"	"2000 - 2499 grams"	"05"	182
	"Nevada"	"32"	"2019"	"2019"	"October"	"10"	"2500 - 2999 grams"	"06"	637
	"Nevada"	"32"	"2019"	"2019"	"October"	"10"	"3000 - 3499 grams"	"07"	1265
	"Nevada"	"32"	"2019"	"2019"	"October"	"10"	"3500 - 3999 grams"	"08"	709
	"Nevada"	"32"	"2019"	"2019"	"October"	"10"	"4000 - 4499 grams"	"09"	126
	"Nevada"	"32"	"2019"	"2019"	"October"	"10"	"4500 - 4999 grams"	"10"	20
	"Nevada"	"32"	"2019"	"2019"	"November"	"11"	"500 - 999 grams"	"02"	12
	"Nevada"	"32"	"2019"	"2019"	"November"	"11"	"1000 - 1499 grams"	"03"	20
	"Nevada"	"32"	"2019"	"2019"	"November"	"11"	"1500 - 1999 grams"	"04"	54
	"Nevada"	"32"	"2019"	"2019"	"November"	"11"	"2000 - 2499 grams"	"05"	136
	"Nevada"	"32"	"2019"	"2019"	"November"	"11"	"2500 - 2999 grams"	"06"	628
	"Nevada"	"32"	"2019"	"2019"	"November"	"11"	"3000 - 3499 grams"	"07"	1091
	"Nevada"	"32"	"2019"	"2019"	"November"	"11"	"3500 - 3999 grams"	"08"	636
	"Nevada"	"32"	"2019"	"2019"	"November"	"11"	"4000 - 4499 grams"	"09"	140
	"Nevada"	"32"	"2019"	"2019"	"November"	"11"	"4500 - 4999 grams"	"10"	17
	"Nevada"	"32"	"2019"	"2019"	"December"	"12"	"500 - 999 grams"	"02"	18
	"Nevada"	"32"	"2019"	"2019"	"December"	"12"	"1000 - 1499 grams"	"03"	23
	"Nevada"	"32"	"2019"	"2019"	"December"	"12"	"1500 - 1999 grams"	"04"	51
	"Nevada"	"32"	"2019"	"2019"	"December"	"12"	"2000 - 2499 grams"	"05"	199
	"Nevada"	"32"	"2019"	"2019"	"December"	"12"	"2500 - 2999 grams"	"06"	646
	"Nevada"	"32"	"2019"	"2019"	"December"	"12"	"3000 - 3499 grams"	"07"	1201
	"Nevada"	"32"	"2019"	"2019"	"December"	"12"	"3500 - 3999 grams"	"08"	663
	"Nevada"	"32"	"2019"	"2019"	"December"	"12"	"4000 - 4499 grams"	"09"	152
	"Nevada"	"32"	"2019"	"2019"	"December"	"12"	"4500 - 4999 grams"	"10"	18
	"New Hampshire"	"33"	"2019"	"2019"	"January"	"1"	"1500 - 1999 grams"	"04"	12
	"New Hampshire"	"33"	"2019"	"2019"	"January"	"1"	"2000 - 2499 grams"	"05"	34
	"New Hampshire"	"33"	"2019"	"2019"	"January"	"1"	"2500 - 2999 grams"	"06"	147
	"New Hampshire"	"33"	"2019"	"2019"	"January"	"1"	"3000 - 3499 grams"	"07"	325
	"New Hampshire"	"33"	"2019"	"2019"	"January"	"1"	"3500 - 3999 grams"	"08"	282
	"New Hampshire"	"33"	"2019"	"2019"	"January"	"1"	"4000 - 4499 grams"	"09"	85
	"New Hampshire"	"33"	"2019"	"2019"	"January"	"1"	"4500 - 4999 grams"	"10"	10
	"New Hampshire"	"33"	"2019"	"2019"	"February"	"2"	"1500 - 1999 grams"	"04"	10
	"New Hampshire"	"33"	"2019"	"2019"	"February"	"2"	"2000 - 2499 grams"	"05"	47
	"New Hampshire"	"33"	"2019"	"2019"	"February"	"2"	"2500 - 2999 grams"	"06"	128
	"New Hampshire"	"33"	"2019"	"2019"	"February"	"2"	"3000 - 3499 grams"	"07"	329
	"New Hampshire"	"33"	"2019"	"2019"	"February"	"2"	"3500 - 3999 grams"	"08"	237
	"New Hampshire"	"33"	"2019"	"2019"	"February"	"2"	"4000 - 4499 grams"	"09"	98
	"New Hampshire"	"33"	"2019"	"2019"	"March"	"3"	"1500 - 1999 grams"	"04"	14
	"New Hampshire"	"33"	"2019"	"2019"	"March"	"3"	"2000 - 2499 grams"	"05"	45
	"New Hampshire"	"33"	"2019"	"2019"	"March"	"3"	"2500 - 2999 grams"	"06"	161
	"New Hampshire"	"33"	"2019"	"2019"	"March"	"3"	"3000 - 3499 grams"	"07"	331
	"New Hampshire"	"33"	"2019"	"2019"	"March"	"3"	"3500 - 3999 grams"	"08"	296
	"New Hampshire"	"33"	"2019"	"2019"	"March"	"3"	"4000 - 4499 grams"	"09"	95
	"New Hampshire"	"33"	"2019"	"2019"	"March"	"3"	"4500 - 4999 grams"	"10"	11
	"New Hampshire"	"33"	"2019"	"2019"	"April"	"4"	"2000 - 2499 grams"	"05"	39
	"New Hampshire"	"33"	"2019"	"2019"	"April"	"4"	"2500 - 2999 grams"	"06"	164
	"New Hampshire"	"33"	"2019"	"2019"	"April"	"4"	"3000 - 3499 grams"	"07"	385
	"New Hampshire"	"33"	"2019"	"2019"	"April"	"4"	"3500 - 3999 grams"	"08"	278
	"New Hampshire"	"33"	"2019"	"2019"	"April"	"4"	"4000 - 4499 grams"	"09"	97
	"New Hampshire"	"33"	"2019"	"2019"	"April"	"4"	"4500 - 4999 grams"	"10"	10
	"New Hampshire"	"33"	"2019"	"2019"	"May"	"5"	"1500 - 1999 grams"	"04"	12
	"New Hampshire"	"33"	"2019"	"2019"	"May"	"5"	"2000 - 2499 grams"	"05"	35
	"New Hampshire"	"33"	"2019"	"2019"	"May"	"5"	"2500 - 2999 grams"	"06"	162
	"New Hampshire"	"33"	"2019"	"2019"	"May"	"5"	"3000 - 3499 grams"	"07"	361
	"New Hampshire"	"33"	"2019"	"2019"	"May"	"5"	"3500 - 3999 grams"	"08"	348
	"New Hampshire"	"33"	"2019"	"2019"	"May"	"5"	"4000 - 4499 grams"	"09"	84
	"New Hampshire"	"33"	"2019"	"2019"	"June"	"6"	"1500 - 1999 grams"	"04"	24
	"New Hampshire"	"33"	"2019"	"2019"	"June"	"6"	"2000 - 2499 grams"	"05"	40
	"New Hampshire"	"33"	"2019"	"2019"	"June"	"6"	"2500 - 2999 grams"	"06"	142
	"New Hampshire"	"33"	"2019"	"2019"	"June"	"6"	"3000 - 3499 grams"	"07"	360
	"New Hampshire"	"33"	"2019"	"2019"	"June"	"6"	"3500 - 3999 grams"	"08"	317
	"New Hampshire"	"33"	"2019"	"2019"	"June"	"6"	"4000 - 4499 grams"	"09"	83
	"New Hampshire"	"33"	"2019"	"2019"	"June"	"6"	"4500 - 4999 grams"	"10"	13
	"New Hampshire"	"33"	"2019"	"2019"	"July"	"7"	"2000 - 2499 grams"	"05"	51
	"New Hampshire"	"33"	"2019"	"2019"	"July"	"7"	"2500 - 2999 grams"	"06"	166
	"New Hampshire"	"33"	"2019"	"2019"	"July"	"7"	"3000 - 3499 grams"	"07"	420
	"New Hampshire"	"33"	"2019"	"2019"	"July"	"7"	"3500 - 3999 grams"	"08"	341
	"New Hampshire"	"33"	"2019"	"2019"	"July"	"7"	"4000 - 4499 grams"	"09"	85
	"New Hampshire"	"33"	"2019"	"2019"	"July"	"7"	"4500 - 4999 grams"	"10"	12
	"New Hampshire"	"33"	"2019"	"2019"	"August"	"8"	"2000 - 2499 grams"	"05"	54
	"New Hampshire"	"33"	"2019"	"2019"	"August"	"8"	"2500 - 2999 grams"	"06"	178
	"New Hampshire"	"33"	"2019"	"2019"	"August"	"8"	"3000 - 3499 grams"	"07"	400
	"New Hampshire"	"33"	"2019"	"2019"	"August"	"8"	"3500 - 3999 grams"	"08"	334
	"New Hampshire"	"33"	"2019"	"2019"	"August"	"8"	"4000 - 4499 grams"	"09"	102
	"New Hampshire"	"33"	"2019"	"2019"	"September"	"9"	"2000 - 2499 grams"	"05"	47
	"New Hampshire"	"33"	"2019"	"2019"	"September"	"9"	"2500 - 2999 grams"	"06"	168
	"New Hampshire"	"33"	"2019"	"2019"	"September"	"9"	"3000 - 3499 grams"	"07"	361
	"New Hampshire"	"33"	"2019"	"2019"	"September"	"9"	"3500 - 3999 grams"	"08"	324
	"New Hampshire"	"33"	"2019"	"2019"	"September"	"9"	"4000 - 4499 grams"	"09"	80
	"New Hampshire"	"33"	"2019"	"2019"	"September"	"9"	"4500 - 4999 grams"	"10"	16
	"New Hampshire"	"33"	"2019"	"2019"	"October"	"10"	"2000 - 2499 grams"	"05"	56
	"New Hampshire"	"33"	"2019"	"2019"	"October"	"10"	"2500 - 2999 grams"	"06"	169
	"New Hampshire"	"33"	"2019"	"2019"	"October"	"10"	"3000 - 3499 grams"	"07"	379
	"New Hampshire"	"33"	"2019"	"2019"	"October"	"10"	"3500 - 3999 grams"	"08"	320
	"New Hampshire"	"33"	"2019"	"2019"	"October"	"10"	"4000 - 4499 grams"	"09"	103
	"New Hampshire"	"33"	"2019"	"2019"	"October"	"10"	"4500 - 4999 grams"	"10"	15
	"New Hampshire"	"33"	"2019"	"2019"	"November"	"11"	"2000 - 2499 grams"	"05"	43
	"New Hampshire"	"33"	"2019"	"2019"	"November"	"11"	"2500 - 2999 grams"	"06"	155
	"New Hampshire"	"33"	"2019"	"2019"	"November"	"11"	"3000 - 3499 grams"	"07"	332
	"New Hampshire"	"33"	"2019"	"2019"	"November"	"11"	"3500 - 3999 grams"	"08"	274
