"Notes"	"State of Residence"	"State of Residence Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Infant Birth Weight 12"	"Infant Birth Weight 12 Code"	Births
	"New Jersey"	"34"	"2020"	"2020"	"April"	"4"	"1500 - 1999 grams"	"04"	140
	"New Jersey"	"34"	"2020"	"2020"	"April"	"4"	"2000 - 2499 grams"	"05"	399
	"New Jersey"	"34"	"2020"	"2020"	"April"	"4"	"2500 - 2999 grams"	"06"	1484
	"New Jersey"	"34"	"2020"	"2020"	"April"	"4"	"3000 - 3499 grams"	"07"	3108
	"New Jersey"	"34"	"2020"	"2020"	"April"	"4"	"3500 - 3999 grams"	"08"	2063
	"New Jersey"	"34"	"2020"	"2020"	"April"	"4"	"4000 - 4499 grams"	"09"	471
	"New Jersey"	"34"	"2020"	"2020"	"April"	"4"	"4500 - 4999 grams"	"10"	71
	"New Jersey"	"34"	"2020"	"2020"	"May"	"5"	"500 - 999 grams"	"02"	28
	"New Jersey"	"34"	"2020"	"2020"	"May"	"5"	"1000 - 1499 grams"	"03"	62
	"New Jersey"	"34"	"2020"	"2020"	"May"	"5"	"1500 - 1999 grams"	"04"	117
	"New Jersey"	"34"	"2020"	"2020"	"May"	"5"	"2000 - 2499 grams"	"05"	393
	"New Jersey"	"34"	"2020"	"2020"	"May"	"5"	"2500 - 2999 grams"	"06"	1557
	"New Jersey"	"34"	"2020"	"2020"	"May"	"5"	"3000 - 3499 grams"	"07"	3312
	"New Jersey"	"34"	"2020"	"2020"	"May"	"5"	"3500 - 3999 grams"	"08"	2285
	"New Jersey"	"34"	"2020"	"2020"	"May"	"5"	"4000 - 4499 grams"	"09"	536
	"New Jersey"	"34"	"2020"	"2020"	"May"	"5"	"4500 - 4999 grams"	"10"	88
	"New Jersey"	"34"	"2020"	"2020"	"June"	"6"	"500 - 999 grams"	"02"	36
	"New Jersey"	"34"	"2020"	"2020"	"June"	"6"	"1000 - 1499 grams"	"03"	56
	"New Jersey"	"34"	"2020"	"2020"	"June"	"6"	"1500 - 1999 grams"	"04"	116
	"New Jersey"	"34"	"2020"	"2020"	"June"	"6"	"2000 - 2499 grams"	"05"	430
	"New Jersey"	"34"	"2020"	"2020"	"June"	"6"	"2500 - 2999 grams"	"06"	1594
	"New Jersey"	"34"	"2020"	"2020"	"June"	"6"	"3000 - 3499 grams"	"07"	3351
	"New Jersey"	"34"	"2020"	"2020"	"June"	"6"	"3500 - 3999 grams"	"08"	2224
	"New Jersey"	"34"	"2020"	"2020"	"June"	"6"	"4000 - 4499 grams"	"09"	558
	"New Jersey"	"34"	"2020"	"2020"	"June"	"6"	"4500 - 4999 grams"	"10"	68
	"New Jersey"	"34"	"2020"	"2020"	"July"	"7"	"499 grams or less"	"01"	13
	"New Jersey"	"34"	"2020"	"2020"	"July"	"7"	"500 - 999 grams"	"02"	39
	"New Jersey"	"34"	"2020"	"2020"	"July"	"7"	"1000 - 1499 grams"	"03"	70
	"New Jersey"	"34"	"2020"	"2020"	"July"	"7"	"1500 - 1999 grams"	"04"	143
	"New Jersey"	"34"	"2020"	"2020"	"July"	"7"	"2000 - 2499 grams"	"05"	450
	"New Jersey"	"34"	"2020"	"2020"	"July"	"7"	"2500 - 2999 grams"	"06"	1638
	"New Jersey"	"34"	"2020"	"2020"	"July"	"7"	"3000 - 3499 grams"	"07"	3486
	"New Jersey"	"34"	"2020"	"2020"	"July"	"7"	"3500 - 3999 grams"	"08"	2288
	"New Jersey"	"34"	"2020"	"2020"	"July"	"7"	"4000 - 4499 grams"	"09"	513
	"New Jersey"	"34"	"2020"	"2020"	"July"	"7"	"4500 - 4999 grams"	"10"	73
	"New Jersey"	"34"	"2020"	"2020"	"August"	"8"	"500 - 999 grams"	"02"	41
	"New Jersey"	"34"	"2020"	"2020"	"August"	"8"	"1000 - 1499 grams"	"03"	54
	"New Jersey"	"34"	"2020"	"2020"	"August"	"8"	"1500 - 1999 grams"	"04"	122
	"New Jersey"	"34"	"2020"	"2020"	"August"	"8"	"2000 - 2499 grams"	"05"	428
	"New Jersey"	"34"	"2020"	"2020"	"August"	"8"	"2500 - 2999 grams"	"06"	1626
	"New Jersey"	"34"	"2020"	"2020"	"August"	"8"	"3000 - 3499 grams"	"07"	3379
	"New Jersey"	"34"	"2020"	"2020"	"August"	"8"	"3500 - 3999 grams"	"08"	2390
	"New Jersey"	"34"	"2020"	"2020"	"August"	"8"	"4000 - 4499 grams"	"09"	551
	"New Jersey"	"34"	"2020"	"2020"	"August"	"8"	"4500 - 4999 grams"	"10"	51
	"New Jersey"	"34"	"2020"	"2020"	"September"	"9"	"500 - 999 grams"	"02"	32
	"New Jersey"	"34"	"2020"	"2020"	"September"	"9"	"1000 - 1499 grams"	"03"	48
	"New Jersey"	"34"	"2020"	"2020"	"September"	"9"	"1500 - 1999 grams"	"04"	123
	"New Jersey"	"34"	"2020"	"2020"	"September"	"9"	"2000 - 2499 grams"	"05"	426
	"New Jersey"	"34"	"2020"	"2020"	"September"	"9"	"2500 - 2999 grams"	"06"	1569
	"New Jersey"	"34"	"2020"	"2020"	"September"	"9"	"3000 - 3499 grams"	"07"	3512
	"New Jersey"	"34"	"2020"	"2020"	"September"	"9"	"3500 - 3999 grams"	"08"	2273
	"New Jersey"	"34"	"2020"	"2020"	"September"	"9"	"4000 - 4499 grams"	"09"	575
	"New Jersey"	"34"	"2020"	"2020"	"September"	"9"	"4500 - 4999 grams"	"10"	76
	"New Jersey"	"34"	"2020"	"2020"	"October"	"10"	"500 - 999 grams"	"02"	34
	"New Jersey"	"34"	"2020"	"2020"	"October"	"10"	"1000 - 1499 grams"	"03"	48
	"New Jersey"	"34"	"2020"	"2020"	"October"	"10"	"1500 - 1999 grams"	"04"	124
	"New Jersey"	"34"	"2020"	"2020"	"October"	"10"	"2000 - 2499 grams"	"05"	408
	"New Jersey"	"34"	"2020"	"2020"	"October"	"10"	"2500 - 2999 grams"	"06"	1459
	"New Jersey"	"34"	"2020"	"2020"	"October"	"10"	"3000 - 3499 grams"	"07"	3201
	"New Jersey"	"34"	"2020"	"2020"	"October"	"10"	"3500 - 3999 grams"	"08"	2102
	"New Jersey"	"34"	"2020"	"2020"	"October"	"10"	"4000 - 4499 grams"	"09"	501
	"New Jersey"	"34"	"2020"	"2020"	"October"	"10"	"4500 - 4999 grams"	"10"	49
	"New Jersey"	"34"	"2020"	"2020"	"November"	"11"	"500 - 999 grams"	"02"	35
	"New Jersey"	"34"	"2020"	"2020"	"November"	"11"	"1000 - 1499 grams"	"03"	50
	"New Jersey"	"34"	"2020"	"2020"	"November"	"11"	"1500 - 1999 grams"	"04"	105
	"New Jersey"	"34"	"2020"	"2020"	"November"	"11"	"2000 - 2499 grams"	"05"	355
	"New Jersey"	"34"	"2020"	"2020"	"November"	"11"	"2500 - 2999 grams"	"06"	1491
	"New Jersey"	"34"	"2020"	"2020"	"November"	"11"	"3000 - 3499 grams"	"07"	3069
	"New Jersey"	"34"	"2020"	"2020"	"November"	"11"	"3500 - 3999 grams"	"08"	2112
	"New Jersey"	"34"	"2020"	"2020"	"November"	"11"	"4000 - 4499 grams"	"09"	500
	"New Jersey"	"34"	"2020"	"2020"	"November"	"11"	"4500 - 4999 grams"	"10"	56
	"New Jersey"	"34"	"2020"	"2020"	"December"	"12"	"500 - 999 grams"	"02"	34
	"New Jersey"	"34"	"2020"	"2020"	"December"	"12"	"1000 - 1499 grams"	"03"	47
	"New Jersey"	"34"	"2020"	"2020"	"December"	"12"	"1500 - 1999 grams"	"04"	115
	"New Jersey"	"34"	"2020"	"2020"	"December"	"12"	"2000 - 2499 grams"	"05"	373
	"New Jersey"	"34"	"2020"	"2020"	"December"	"12"	"2500 - 2999 grams"	"06"	1477
	"New Jersey"	"34"	"2020"	"2020"	"December"	"12"	"3000 - 3499 grams"	"07"	2986
	"New Jersey"	"34"	"2020"	"2020"	"December"	"12"	"3500 - 3999 grams"	"08"	1990
	"New Jersey"	"34"	"2020"	"2020"	"December"	"12"	"4000 - 4499 grams"	"09"	513
	"New Jersey"	"34"	"2020"	"2020"	"December"	"12"	"4500 - 4999 grams"	"10"	67
	"New Mexico"	"35"	"2020"	"2020"	"January"	"1"	"500 - 999 grams"	"02"	13
	"New Mexico"	"35"	"2020"	"2020"	"January"	"1"	"1000 - 1499 grams"	"03"	19
	"New Mexico"	"35"	"2020"	"2020"	"January"	"1"	"1500 - 1999 grams"	"04"	33
	"New Mexico"	"35"	"2020"	"2020"	"January"	"1"	"2000 - 2499 grams"	"05"	116
	"New Mexico"	"35"	"2020"	"2020"	"January"	"1"	"2500 - 2999 grams"	"06"	442
	"New Mexico"	"35"	"2020"	"2020"	"January"	"1"	"3000 - 3499 grams"	"07"	718
	"New Mexico"	"35"	"2020"	"2020"	"January"	"1"	"3500 - 3999 grams"	"08"	386
	"New Mexico"	"35"	"2020"	"2020"	"January"	"1"	"4000 - 4499 grams"	"09"	73
	"New Mexico"	"35"	"2020"	"2020"	"January"	"1"	"4500 - 4999 grams"	"10"	10
	"New Mexico"	"35"	"2020"	"2020"	"February"	"2"	"1000 - 1499 grams"	"03"	16
	"New Mexico"	"35"	"2020"	"2020"	"February"	"2"	"1500 - 1999 grams"	"04"	28
	"New Mexico"	"35"	"2020"	"2020"	"February"	"2"	"2000 - 2499 grams"	"05"	84
	"New Mexico"	"35"	"2020"	"2020"	"February"	"2"	"2500 - 2999 grams"	"06"	412
	"New Mexico"	"35"	"2020"	"2020"	"February"	"2"	"3000 - 3499 grams"	"07"	742
	"New Mexico"	"35"	"2020"	"2020"	"February"	"2"	"3500 - 3999 grams"	"08"	365
	"New Mexico"	"35"	"2020"	"2020"	"February"	"2"	"4000 - 4499 grams"	"09"	59
	"New Mexico"	"35"	"2020"	"2020"	"March"	"3"	"1000 - 1499 grams"	"03"	11
	"New Mexico"	"35"	"2020"	"2020"	"March"	"3"	"1500 - 1999 grams"	"04"	26
	"New Mexico"	"35"	"2020"	"2020"	"March"	"3"	"2000 - 2499 grams"	"05"	97
	"New Mexico"	"35"	"2020"	"2020"	"March"	"3"	"2500 - 2999 grams"	"06"	430
	"New Mexico"	"35"	"2020"	"2020"	"March"	"3"	"3000 - 3499 grams"	"07"	770
	"New Mexico"	"35"	"2020"	"2020"	"March"	"3"	"3500 - 3999 grams"	"08"	435
	"New Mexico"	"35"	"2020"	"2020"	"March"	"3"	"4000 - 4499 grams"	"09"	75
	"New Mexico"	"35"	"2020"	"2020"	"April"	"4"	"1000 - 1499 grams"	"03"	13
	"New Mexico"	"35"	"2020"	"2020"	"April"	"4"	"1500 - 1999 grams"	"04"	34
	"New Mexico"	"35"	"2020"	"2020"	"April"	"4"	"2000 - 2499 grams"	"05"	111
	"New Mexico"	"35"	"2020"	"2020"	"April"	"4"	"2500 - 2999 grams"	"06"	409
	"New Mexico"	"35"	"2020"	"2020"	"April"	"4"	"3000 - 3499 grams"	"07"	695
	"New Mexico"	"35"	"2020"	"2020"	"April"	"4"	"3500 - 3999 grams"	"08"	407
	"New Mexico"	"35"	"2020"	"2020"	"April"	"4"	"4000 - 4499 grams"	"09"	64
	"New Mexico"	"35"	"2020"	"2020"	"April"	"4"	"4500 - 4999 grams"	"10"	12
	"New Mexico"	"35"	"2020"	"2020"	"May"	"5"	"1000 - 1499 grams"	"03"	10
	"New Mexico"	"35"	"2020"	"2020"	"May"	"5"	"1500 - 1999 grams"	"04"	34
	"New Mexico"	"35"	"2020"	"2020"	"May"	"5"	"2000 - 2499 grams"	"05"	105
	"New Mexico"	"35"	"2020"	"2020"	"May"	"5"	"2500 - 2999 grams"	"06"	436
	"New Mexico"	"35"	"2020"	"2020"	"May"	"5"	"3000 - 3499 grams"	"07"	696
	"New Mexico"	"35"	"2020"	"2020"	"May"	"5"	"3500 - 3999 grams"	"08"	441
	"New Mexico"	"35"	"2020"	"2020"	"May"	"5"	"4000 - 4499 grams"	"09"	70
	"New Mexico"	"35"	"2020"	"2020"	"May"	"5"	"4500 - 4999 grams"	"10"	20
	"New Mexico"	"35"	"2020"	"2020"	"June"	"6"	"1000 - 1499 grams"	"03"	10
	"New Mexico"	"35"	"2020"	"2020"	"June"	"6"	"1500 - 1999 grams"	"04"	29
	"New Mexico"	"35"	"2020"	"2020"	"June"	"6"	"2000 - 2499 grams"	"05"	108
	"New Mexico"	"35"	"2020"	"2020"	"June"	"6"	"2500 - 2999 grams"	"06"	391
	"New Mexico"	"35"	"2020"	"2020"	"June"	"6"	"3000 - 3499 grams"	"07"	742
	"New Mexico"	"35"	"2020"	"2020"	"June"	"6"	"3500 - 3999 grams"	"08"	397
	"New Mexico"	"35"	"2020"	"2020"	"June"	"6"	"4000 - 4499 grams"	"09"	84
	"New Mexico"	"35"	"2020"	"2020"	"July"	"7"	"1000 - 1499 grams"	"03"	18
	"New Mexico"	"35"	"2020"	"2020"	"July"	"7"	"1500 - 1999 grams"	"04"	33
	"New Mexico"	"35"	"2020"	"2020"	"July"	"7"	"2000 - 2499 grams"	"05"	120
	"New Mexico"	"35"	"2020"	"2020"	"July"	"7"	"2500 - 2999 grams"	"06"	449
	"New Mexico"	"35"	"2020"	"2020"	"July"	"7"	"3000 - 3499 grams"	"07"	793
	"New Mexico"	"35"	"2020"	"2020"	"July"	"7"	"3500 - 3999 grams"	"08"	436
	"New Mexico"	"35"	"2020"	"2020"	"July"	"7"	"4000 - 4499 grams"	"09"	74
	"New Mexico"	"35"	"2020"	"2020"	"July"	"7"	"4500 - 4999 grams"	"10"	10
	"New Mexico"	"35"	"2020"	"2020"	"August"	"8"	"500 - 999 grams"	"02"	10
	"New Mexico"	"35"	"2020"	"2020"	"August"	"8"	"1000 - 1499 grams"	"03"	16
	"New Mexico"	"35"	"2020"	"2020"	"August"	"8"	"1500 - 1999 grams"	"04"	29
	"New Mexico"	"35"	"2020"	"2020"	"August"	"8"	"2000 - 2499 grams"	"05"	120
	"New Mexico"	"35"	"2020"	"2020"	"August"	"8"	"2500 - 2999 grams"	"06"	460
	"New Mexico"	"35"	"2020"	"2020"	"August"	"8"	"3000 - 3499 grams"	"07"	835
	"New Mexico"	"35"	"2020"	"2020"	"August"	"8"	"3500 - 3999 grams"	"08"	443
	"New Mexico"	"35"	"2020"	"2020"	"August"	"8"	"4000 - 4499 grams"	"09"	72
	"New Mexico"	"35"	"2020"	"2020"	"August"	"8"	"4500 - 4999 grams"	"10"	13
	"New Mexico"	"35"	"2020"	"2020"	"September"	"9"	"500 - 999 grams"	"02"	13
	"New Mexico"	"35"	"2020"	"2020"	"September"	"9"	"1000 - 1499 grams"	"03"	19
	"New Mexico"	"35"	"2020"	"2020"	"September"	"9"	"1500 - 1999 grams"	"04"	35
	"New Mexico"	"35"	"2020"	"2020"	"September"	"9"	"2000 - 2499 grams"	"05"	108
	"New Mexico"	"35"	"2020"	"2020"	"September"	"9"	"2500 - 2999 grams"	"06"	441
	"New Mexico"	"35"	"2020"	"2020"	"September"	"9"	"3000 - 3499 grams"	"07"	788
	"New Mexico"	"35"	"2020"	"2020"	"September"	"9"	"3500 - 3999 grams"	"08"	430
	"New Mexico"	"35"	"2020"	"2020"	"September"	"9"	"4000 - 4499 grams"	"09"	83
	"New Mexico"	"35"	"2020"	"2020"	"September"	"9"	"4500 - 4999 grams"	"10"	11
	"New Mexico"	"35"	"2020"	"2020"	"October"	"10"	"500 - 999 grams"	"02"	12
	"New Mexico"	"35"	"2020"	"2020"	"October"	"10"	"1000 - 1499 grams"	"03"	18
	"New Mexico"	"35"	"2020"	"2020"	"October"	"10"	"1500 - 1999 grams"	"04"	37
	"New Mexico"	"35"	"2020"	"2020"	"October"	"10"	"2000 - 2499 grams"	"05"	104
	"New Mexico"	"35"	"2020"	"2020"	"October"	"10"	"2500 - 2999 grams"	"06"	449
	"New Mexico"	"35"	"2020"	"2020"	"October"	"10"	"3000 - 3499 grams"	"07"	728
	"New Mexico"	"35"	"2020"	"2020"	"October"	"10"	"3500 - 3999 grams"	"08"	421
	"New Mexico"	"35"	"2020"	"2020"	"October"	"10"	"4000 - 4499 grams"	"09"	81
	"New Mexico"	"35"	"2020"	"2020"	"October"	"10"	"4500 - 4999 grams"	"10"	14
	"New Mexico"	"35"	"2020"	"2020"	"November"	"11"	"1500 - 1999 grams"	"04"	37
	"New Mexico"	"35"	"2020"	"2020"	"November"	"11"	"2000 - 2499 grams"	"05"	82
	"New Mexico"	"35"	"2020"	"2020"	"November"	"11"	"2500 - 2999 grams"	"06"	360
	"New Mexico"	"35"	"2020"	"2020"	"November"	"11"	"3000 - 3499 grams"	"07"	711
	"New Mexico"	"35"	"2020"	"2020"	"November"	"11"	"3500 - 3999 grams"	"08"	351
	"New Mexico"	"35"	"2020"	"2020"	"November"	"11"	"4000 - 4499 grams"	"09"	81
	"New Mexico"	"35"	"2020"	"2020"	"December"	"12"	"1000 - 1499 grams"	"03"	10
	"New Mexico"	"35"	"2020"	"2020"	"December"	"12"	"1500 - 1999 grams"	"04"	21
	"New Mexico"	"35"	"2020"	"2020"	"December"	"12"	"2000 - 2499 grams"	"05"	116
	"New Mexico"	"35"	"2020"	"2020"	"December"	"12"	"2500 - 2999 grams"	"06"	440
	"New Mexico"	"35"	"2020"	"2020"	"December"	"12"	"3000 - 3499 grams"	"07"	687
	"New Mexico"	"35"	"2020"	"2020"	"December"	"12"	"3500 - 3999 grams"	"08"	385
	"New Mexico"	"35"	"2020"	"2020"	"December"	"12"	"4000 - 4499 grams"	"09"	72
	"New Mexico"	"35"	"2020"	"2020"	"December"	"12"	"4500 - 4999 grams"	"10"	12
	"New York"	"36"	"2020"	"2020"	"January"	"1"	"499 grams or less"	"01"	24
	"New York"	"36"	"2020"	"2020"	"January"	"1"	"500 - 999 grams"	"02"	79
	"New York"	"36"	"2020"	"2020"	"January"	"1"	"1000 - 1499 grams"	"03"	144
	"New York"	"36"	"2020"	"2020"	"January"	"1"	"1500 - 1999 grams"	"04"	291
	"New York"	"36"	"2020"	"2020"	"January"	"1"	"2000 - 2499 grams"	"05"	995
	"New York"	"36"	"2020"	"2020"	"January"	"1"	"2500 - 2999 grams"	"06"	3567
	"New York"	"36"	"2020"	"2020"	"January"	"1"	"3000 - 3499 grams"	"07"	7055
	"New York"	"36"	"2020"	"2020"	"January"	"1"	"3500 - 3999 grams"	"08"	4570
	"New York"	"36"	"2020"	"2020"	"January"	"1"	"4000 - 4499 grams"	"09"	1081
	"New York"	"36"	"2020"	"2020"	"January"	"1"	"4500 - 4999 grams"	"10"	143
	"New York"	"36"	"2020"	"2020"	"January"	"1"	"Unknown or Not Stated"	"12"	24
	"New York"	"36"	"2020"	"2020"	"February"	"2"	"499 grams or less"	"01"	19
	"New York"	"36"	"2020"	"2020"	"February"	"2"	"500 - 999 grams"	"02"	106
	"New York"	"36"	"2020"	"2020"	"February"	"2"	"1000 - 1499 grams"	"03"	142
	"New York"	"36"	"2020"	"2020"	"February"	"2"	"1500 - 1999 grams"	"04"	290
	"New York"	"36"	"2020"	"2020"	"February"	"2"	"2000 - 2499 grams"	"05"	910
	"New York"	"36"	"2020"	"2020"	"February"	"2"	"2500 - 2999 grams"	"06"	3293
	"New York"	"36"	"2020"	"2020"	"February"	"2"	"3000 - 3499 grams"	"07"	6566
	"New York"	"36"	"2020"	"2020"	"February"	"2"	"3500 - 3999 grams"	"08"	4151
	"New York"	"36"	"2020"	"2020"	"February"	"2"	"4000 - 4499 grams"	"09"	1055
	"New York"	"36"	"2020"	"2020"	"February"	"2"	"4500 - 4999 grams"	"10"	114
	"New York"	"36"	"2020"	"2020"	"February"	"2"	"5000 - 8165 grams"	"11"	11
	"New York"	"36"	"2020"	"2020"	"February"	"2"	"Unknown or Not Stated"	"12"	36
	"New York"	"36"	"2020"	"2020"	"March"	"3"	"499 grams or less"	"01"	19
	"New York"	"36"	"2020"	"2020"	"March"	"3"	"500 - 999 grams"	"02"	90
	"New York"	"36"	"2020"	"2020"	"March"	"3"	"1000 - 1499 grams"	"03"	121
	"New York"	"36"	"2020"	"2020"	"March"	"3"	"1500 - 1999 grams"	"04"	281
	"New York"	"36"	"2020"	"2020"	"March"	"3"	"2000 - 2499 grams"	"05"	979
	"New York"	"36"	"2020"	"2020"	"March"	"3"	"2500 - 2999 grams"	"06"	3462
	"New York"	"36"	"2020"	"2020"	"March"	"3"	"3000 - 3499 grams"	"07"	6972
	"New York"	"36"	"2020"	"2020"	"March"	"3"	"3500 - 3999 grams"	"08"	4543
	"New York"	"36"	"2020"	"2020"	"March"	"3"	"4000 - 4499 grams"	"09"	1097
	"New York"	"36"	"2020"	"2020"	"March"	"3"	"4500 - 4999 grams"	"10"	124
	"New York"	"36"	"2020"	"2020"	"March"	"3"	"5000 - 8165 grams"	"11"	10
	"New York"	"36"	"2020"	"2020"	"March"	"3"	"Unknown or Not Stated"	"12"	48
	"New York"	"36"	"2020"	"2020"	"April"	"4"	"499 grams or less"	"01"	15
	"New York"	"36"	"2020"	"2020"	"April"	"4"	"500 - 999 grams"	"02"	79
	"New York"	"36"	"2020"	"2020"	"April"	"4"	"1000 - 1499 grams"	"03"	134
	"New York"	"36"	"2020"	"2020"	"April"	"4"	"1500 - 1999 grams"	"04"	311
	"New York"	"36"	"2020"	"2020"	"April"	"4"	"2000 - 2499 grams"	"05"	903
	"New York"	"36"	"2020"	"2020"	"April"	"4"	"2500 - 2999 grams"	"06"	3399
	"New York"	"36"	"2020"	"2020"	"April"	"4"	"3000 - 3499 grams"	"07"	6640
	"New York"	"36"	"2020"	"2020"	"April"	"4"	"3500 - 3999 grams"	"08"	4471
	"New York"	"36"	"2020"	"2020"	"April"	"4"	"4000 - 4499 grams"	"09"	1029
	"New York"	"36"	"2020"	"2020"	"April"	"4"	"4500 - 4999 grams"	"10"	137
	"New York"	"36"	"2020"	"2020"	"April"	"4"	"5000 - 8165 grams"	"11"	16
	"New York"	"36"	"2020"	"2020"	"April"	"4"	"Unknown or Not Stated"	"12"	30
	"New York"	"36"	"2020"	"2020"	"May"	"5"	"499 grams or less"	"01"	13
	"New York"	"36"	"2020"	"2020"	"May"	"5"	"500 - 999 grams"	"02"	100
	"New York"	"36"	"2020"	"2020"	"May"	"5"	"1000 - 1499 grams"	"03"	128
	"New York"	"36"	"2020"	"2020"	"May"	"5"	"1500 - 1999 grams"	"04"	276
	"New York"	"36"	"2020"	"2020"	"May"	"5"	"2000 - 2499 grams"	"05"	946
	"New York"	"36"	"2020"	"2020"	"May"	"5"	"2500 - 2999 grams"	"06"	3391
	"New York"	"36"	"2020"	"2020"	"May"	"5"	"3000 - 3499 grams"	"07"	6799
	"New York"	"36"	"2020"	"2020"	"May"	"5"	"3500 - 3999 grams"	"08"	4780
	"New York"	"36"	"2020"	"2020"	"May"	"5"	"4000 - 4499 grams"	"09"	1238
	"New York"	"36"	"2020"	"2020"	"May"	"5"	"4500 - 4999 grams"	"10"	146
	"New York"	"36"	"2020"	"2020"	"May"	"5"	"5000 - 8165 grams"	"11"	14
	"New York"	"36"	"2020"	"2020"	"May"	"5"	"Unknown or Not Stated"	"12"	40
	"New York"	"36"	"2020"	"2020"	"June"	"6"	"499 grams or less"	"01"	15
	"New York"	"36"	"2020"	"2020"	"June"	"6"	"500 - 999 grams"	"02"	74
	"New York"	"36"	"2020"	"2020"	"June"	"6"	"1000 - 1499 grams"	"03"	127
	"New York"	"36"	"2020"	"2020"	"June"	"6"	"1500 - 1999 grams"	"04"	279
	"New York"	"36"	"2020"	"2020"	"June"	"6"	"2000 - 2499 grams"	"05"	882
	"New York"	"36"	"2020"	"2020"	"June"	"6"	"2500 - 2999 grams"	"06"	3417
	"New York"	"36"	"2020"	"2020"	"June"	"6"	"3000 - 3499 grams"	"07"	7024
	"New York"	"36"	"2020"	"2020"	"June"	"6"	"3500 - 3999 grams"	"08"	4811
	"New York"	"36"	"2020"	"2020"	"June"	"6"	"4000 - 4499 grams"	"09"	1248
	"New York"	"36"	"2020"	"2020"	"June"	"6"	"4500 - 4999 grams"	"10"	151
	"New York"	"36"	"2020"	"2020"	"June"	"6"	"5000 - 8165 grams"	"11"	25
	"New York"	"36"	"2020"	"2020"	"June"	"6"	"Unknown or Not Stated"	"12"	24
	"New York"	"36"	"2020"	"2020"	"July"	"7"	"499 grams or less"	"01"	19
	"New York"	"36"	"2020"	"2020"	"July"	"7"	"500 - 999 grams"	"02"	90
	"New York"	"36"	"2020"	"2020"	"July"	"7"	"1000 - 1499 grams"	"03"	134
	"New York"	"36"	"2020"	"2020"	"July"	"7"	"1500 - 1999 grams"	"04"	275
	"New York"	"36"	"2020"	"2020"	"July"	"7"	"2000 - 2499 grams"	"05"	936
	"New York"	"36"	"2020"	"2020"	"July"	"7"	"2500 - 2999 grams"	"06"	3628
	"New York"	"36"	"2020"	"2020"	"July"	"7"	"3000 - 3499 grams"	"07"	7390
	"New York"	"36"	"2020"	"2020"	"July"	"7"	"3500 - 3999 grams"	"08"	4922
	"New York"	"36"	"2020"	"2020"	"July"	"7"	"4000 - 4499 grams"	"09"	1247
	"New York"	"36"	"2020"	"2020"	"July"	"7"	"4500 - 4999 grams"	"10"	146
	"New York"	"36"	"2020"	"2020"	"July"	"7"	"5000 - 8165 grams"	"11"	12
	"New York"	"36"	"2020"	"2020"	"July"	"7"	"Unknown or Not Stated"	"12"	35
	"New York"	"36"	"2020"	"2020"	"August"	"8"	"499 grams or less"	"01"	16
	"New York"	"36"	"2020"	"2020"	"August"	"8"	"500 - 999 grams"	"02"	96
	"New York"	"36"	"2020"	"2020"	"August"	"8"	"1000 - 1499 grams"	"03"	128
	"New York"	"36"	"2020"	"2020"	"August"	"8"	"1500 - 1999 grams"	"04"	306
	"New York"	"36"	"2020"	"2020"	"August"	"8"	"2000 - 2499 grams"	"05"	915
	"New York"	"36"	"2020"	"2020"	"August"	"8"	"2500 - 2999 grams"	"06"	3495
	"New York"	"36"	"2020"	"2020"	"August"	"8"	"3000 - 3499 grams"	"07"	7031
	"New York"	"36"	"2020"	"2020"	"August"	"8"	"3500 - 3999 grams"	"08"	4677
	"New York"	"36"	"2020"	"2020"	"August"	"8"	"4000 - 4499 grams"	"09"	1170
	"New York"	"36"	"2020"	"2020"	"August"	"8"	"4500 - 4999 grams"	"10"	142
	"New York"	"36"	"2020"	"2020"	"August"	"8"	"5000 - 8165 grams"	"11"	18
	"New York"	"36"	"2020"	"2020"	"August"	"8"	"Unknown or Not Stated"	"12"	22
	"New York"	"36"	"2020"	"2020"	"September"	"9"	"499 grams or less"	"01"	20
	"New York"	"36"	"2020"	"2020"	"September"	"9"	"500 - 999 grams"	"02"	85
	"New York"	"36"	"2020"	"2020"	"September"	"9"	"1000 - 1499 grams"	"03"	132
	"New York"	"36"	"2020"	"2020"	"September"	"9"	"1500 - 1999 grams"	"04"	290
	"New York"	"36"	"2020"	"2020"	"September"	"9"	"2000 - 2499 grams"	"05"	931
	"New York"	"36"	"2020"	"2020"	"September"	"9"	"2500 - 2999 grams"	"06"	3528
	"New York"	"36"	"2020"	"2020"	"September"	"9"	"3000 - 3499 grams"	"07"	6961
	"New York"	"36"	"2020"	"2020"	"September"	"9"	"3500 - 3999 grams"	"08"	4598
	"New York"	"36"	"2020"	"2020"	"September"	"9"	"4000 - 4499 grams"	"09"	1180
	"New York"	"36"	"2020"	"2020"	"September"	"9"	"4500 - 4999 grams"	"10"	137
	"New York"	"36"	"2020"	"2020"	"September"	"9"	"5000 - 8165 grams"	"11"	13
	"New York"	"36"	"2020"	"2020"	"September"	"9"	"Unknown or Not Stated"	"12"	33
	"New York"	"36"	"2020"	"2020"	"October"	"10"	"499 grams or less"	"01"	11
	"New York"	"36"	"2020"	"2020"	"October"	"10"	"500 - 999 grams"	"02"	86
	"New York"	"36"	"2020"	"2020"	"October"	"10"	"1000 - 1499 grams"	"03"	116
